PctVetsDisabilty,PopChangeRate1019,PersistentChildPoverty_1980_2011,Perpov_1980_0711,PerCapitaInc,PctVetsPoor,PctEmpTrans,RecreationDependent2000,PctEmpMining,PctEmpManufacturing,PctEmpInformation,Type_2015_Government_NO,PctEmpFIRE,PctEmpTrade,Population_loss_2015_update,Metro_Adjacent2013,PctEmpServices,Age65AndOlderPct2010,PctEmpGovt,Vets18OPct,Type_2015_Manufacturing_NO,UrbanInfluenceCode2013,UEVetsRate,Type_2015_Update,Type_2015_Recreation_NO,Type_2015_Nonspecialized_NO,Type_2015_Mining_NO,Poverty_Rate_ACS,Poverty_Rate_0_17_ACS,Type_2015_Farming_NO,TotalPopACS,TotalOccHU,TotalHH,VietnamEraVetsPct,Retirement_Destination_2015_Update,SomeCollegeVetsPct,RuralUrbanContinuumCode2013,Ed4AssocDegreePct,HighSchOnlyVetsPct,OwnHomePct,HiAmenity,HH65PlusAlonePct,GulfWar2VetsPct,GulfWar1VetsPct,Gas_Change,ForeignBornPct,FemaleVetsPct,FemaleHHPct,FarmDependent2003,Ed5CollegePlusPct,CLFVets18to64Num,Ed3SomeCollegePct,Ed2HSDiplomaOnlyPct,Ed1LessThanHSPct,EconomicDependence2000,Deep_Pov_Children,Deep_Pov_All,CollegeDegreeVetsPct,HiCreativeClass2000,AvgHHSize,PctEmpAgriculture,Oil_Gas_Change,KoreanWarVetsPct,WW2VetsPct,Oil_Change,NumCivEmployed,Nonmetro2013,Noncore2013,NetMigrationRate1019,NaturalChangeRate1019,Micropolitan2013,PctEmpChange1020,Hipov,MedianVetsInc,Median_HH_Inc_ACS,ManufacturingDependent2000,MaleVetsPct,Low_Employment_2015_update,Low_Education_2015_update,LFPVetsRate,LessThanHSVetsPct,LandAreaSQMiles2010,Metro2013,PctEmpConstruction,NumEmployed2015-2019,UnempRate2015-2019,PopDensity2015-2019
35.10638298,-0.699,1,0,24563,23.40425532,5.504587156,0,0.476358504,18.52505293,0.829216655,0,4.128440367,16.44318984,0,1,33.76852505,15.89,7.551164432,6.638576779,1,6,0,3,0,0,0,15.15818836,20.88235294,0,13844,4943,4943,44.99294781,0,37.33905579,8,5.913312694,38.34048641,75.48047744,0,14.62674489,14.9506347,16.36107193,0,1.386882404,7.334273625,14.46489986,1,17.40970072,206,16.34674923,39.5252838,20.80495356,1,11.33986928,5.953167437,14.44921316,0,2.77,5.04587156,0,7.334273625,0,0,5668,1,1,1.125,-1.824,0,4.2,0,28214,43163,0,92.66572638,0,0,73.04964539,9.871244635,608.84,0,7.727593507,6081,4.68,22.7383220550555
31.3225058,4.117,0,0,23468,18.17478732,6.480074793,0,0.169451911,17.06205446,0.671964474,0,3.920766624,16.40177632,0,1,40.24190721,15.93,3.003389038,8.030187267,0,3,9.030704395,0,0,1,0,14.86941922,19.48840234,0,82853,31034,31034,39.74757282,0,43.37091757,4,10.98811627,34.91446345,74.8082748,0,13.42076432,19.82524272,23.18446602,0,2.574439067,11.61165049,11.17806277,0,13.86550255,1661,22.62931781,34.07130236,18.44576101,6,7.598092348,6.849516526,12.81104199,0,2.63,1.861049433,0,6.388349515,1.067961165,0,34228,1,0,4.159,-0.042,1,13.6,0,31060,44918,0,88.38834951,0,0,63.59111792,8.903576983,734.84,0,10.18756574,36118,4.02,112.749714223504
24.69410456,-2.425,0,0,24645,7.174638487,10.67022341,0,0.39457597,10.8702901,0.527953762,0,3.184394798,19.02856508,0,1,39.01856174,13.45,7.630321218,16.39126252,1,5,2.362204724,3,0,0,0,17.64594985,27.70857604,0,49277,18806,18806,33.69583981,0,42.96335635,4,9.994329882,28.81926005,60.08720621,0,11.87918749,32.02140514,34.14465735,0,3.506706983,12.70498878,14.83037329,0,18.13841058,2794,25.70055806,32.28684831,13.87985317,4,12.3756609,8.156852888,23.96884404,0,2.55,1.656107591,0,4.678059727,1.001208355,0,17994,1,0,-5.251,2.826,1,-2.3,0,44555,47214,0,87.29501122,0,0,76.17230098,4.248539565,561.15,0,7.019006335,19084,4.84,87.8143098993139
21.83673469,-15.182,1,1,19612,18.26530612,5.6666899,0,0.216073047,25.94967589,0.752770614,0,3.770823169,12.63678818,1,1,37.72217188,14.07,5.931553635,6.082741441,1,5,2.607361963,3,0,0,0,29.06656981,46.12542115,0,39149,15910,15910,34.75373547,0,43.99776661,4,11.10305344,33.16582915,59.34003771,0,13.87806411,15.55063641,15.05257333,0,1.289943549,6.308799115,23.67693275,0,14.70992366,652,20.11068702,35.91984733,18.15648855,3,24.82338876,12.6576039,14.85203797,0,2.42,1.526451523,0,8.467072496,3.431101273,0,14347,1,0,-14.655,-0.527,1,-12.1,1,32188,33845,1,93.69120089,1,1,66.53061224,7.984366276,978.69,0,5.827002161,13898,7.7,40.0014304836056
16.62484316,0.492,0,0,21907,12.67252196,6.75123992,0,0.03373933,27.60551975,1.157259017,0,3.829413948,13.25955667,0,1,33.99574884,13.89,3.758561355,6.28975265,1,6,3.554274736,3,0,0,0,21.08307867,31.31534862,0,71310,26040,26040,38.88231815,0,35.09031685,6,9.326943113,32.36600533,71.53225806,0,11.9546851,10.91070373,18.77587226,0,7.301921189,11.35422827,11.23271889,0,13.0152115,1041,18.26422171,34.238383,25.15524068,3,12.5411588,8.178523204,18.68522357,0,2.7,2.675528864,0,6.91898285,1.714961561,0,29639,1,1,-0.181,0.673,0,8.4,1,29387,40440,1,88.64577173,1,1,64.06153846,13.85845425,777.09,0,6.933432302,28319,4.68,91.7654325753774
23.87423395,2.083,0,0,29052,5.755395684,4.663545933,0,0.298420129,11.47162083,1.357519017,0,5.204798128,14.11351668,0,0,43.3323581,11.9,11.94558221,10.57052628,0,2,3.768932723,0,0,1,0,11.50880123,15.23657218,0,81144,29708,29708,31.05853806,0,36.93277957,2,9.443246038,24.58083372,73.25636192,1,9.297159014,30.5125872,36.21474067,0,2.107364685,15.80224446,12.72721153,0,25.0655162,2839,19.61207281,32.50316439,13.37600057,6,5.624793206,4.251210251,33.65636056,1,2.58,0.944997074,0,6.915377616,1.198058841,0,34180,0,0,0.043,2.04,0,4.2,0,47322,60891,0,84.19775554,0,0,70.88639201,4.83002615,618.48,1,6.667641896,35612,3.94,131.199068684517
37.72123894,-4.465,1,1,19028,10.17699115,5.373064289,0,0.375410605,16.19740341,0.524010637,0,3.496011262,15.2588769,0,1,40.77897701,15.17,8.743938683,7.36209114,0,6,19.54397394,0,0,1,0,22.15084045,31.14694027,0,37057,13089,13089,37.39376771,0,36.5913556,6,7.374608454,40.86444008,68.32454733,0,15.29528612,13.07837583,22.42681775,9,0.696224735,9.25401322,14.31736573,0,12.46761282,614,17.56448432,43.7294559,18.86383851,3,18.99352632,11.52571211,14.29273084,0,2.61,1.775379321,9,11.37865911,0.613786591,9,12786,1,1,-3.701,-0.764,0,2.4,1,30430,36275,1,90.74598678,1,1,61.09452736,8.251473477,945.08,0,7.47692789,13697,5.38,39.2104372116646
23.39261286,-2.097,0,0,24883,6.155950752,4.764361079,0,0.077373974,18.98241501,1.538100821,0,4.196951934,14.56506448,0,0,44.28135991,15.81,5.184056272,8.436456614,0,2,5.519176801,0,0,1,0,17.39091824,28.85794642,0,102748,38942,38942,37.50183905,0,43.14795693,3,9.068191915,31.81885234,72.58743773,0,14.46253403,20.53847286,20.33249963,0,2.830225406,8.592025894,14.87596939,0,17.79070413,2138,24.83618392,32.85761884,15.4473012,3,11.84010328,6.253823535,18.77858091,0,2.6,0.436107855,0,8.900985729,2.618802413,0,42650,0,0,-0.284,-1.813,0,-4.3,0,35558,44637,1,91.40797411,1,0,72.0836143,6.254609825,534.99,1,5.974208675,40711,4.86,192.055926278996
45.23227384,-5.38,0,0,22483,25.18337408,6.454158119,0,1.136184314,24.71200884,1.562253432,0,3.187628215,17.4530535,0,1,36.01073063,17.89,3.15606754,8.360895316,0,6,0,0,0,1,0,19.44135459,27.72218952,0,16494,6802,6802,46.73413063,0,24.56301748,6,6.765761148,49.40202392,77.25668921,0,12.02587474,15.0873965,17.20331187,0,0.933672851,6.531738731,10.30579241,0,12.39535281,191,22.16811891,41.26943448,17.40133265,3,15.50912301,9.31281671,20.33118675,0,2.38,1.704276472,0,9.015639374,3.311867525,0,6337,1,1,-2.316,-3.065,0,4.7,0,36372,39856,1,93.46826127,1,0,46.6992665,5.703771849,627.66,0,4.623638946,6177,5.2,26.2785584552146
25.74568289,-1.21,0,0,21641,10.83202512,3.792834891,0,0.210280374,31.45638629,2.897196262,0,3.232087227,11.25389408,0,1,33.13084112,15.22,3.473520249,5.640373198,1,6,4.109589041,3,0,0,0,19.41060523,35.98149372,0,31466,11048,11048,31.80451128,0,45.99697885,6,8.409506399,29.83383686,70.79109341,0,13.56806662,19.69924812,14.66165414,0,8.955698214,11.65413534,13.18790731,0,13.98537477,365,18.23823728,36.56788223,22.79899933,3,9.68935889,6.417423337,7.401812689,0,2.83,1.783489097,0,10.7518797,0.52631579,0,12840,1,1,-2.29,1.08,0,8.1,0,29000,43514,1,88.34586466,0,1,57.21003135,16.7673716,633.82,0,8.769470405,13379,4.66,49.6450096241835
32.50414594,-1.89,1,0,21711,10.61359867,8.616669905,0,0.592578201,15.74703711,0.786866136,0,3.74975714,15.33903245,0,0,37.05070915,17.45,5.527491743,11.58560311,0,2,0.972053463,0,0,1,0,22.01057795,32.80377095,0,26417,10383,10383,35.89420655,0,37.6154492,3,10.16613076,33.33333333,72.00231147,0,12.75161321,21.95633921,26.70025189,0,1.487678389,7.430730479,11.53809111,1,12.49196141,823,21.68274384,35.9807074,19.67845659,1,13.25069832,7.013644029,20.10915197,0,2.52,3.856615504,0,7.892527288,1.889168766,0,10294,0,0,0.082,-1.972,0,0.1,1,35725,41732,0,92.56926952,1,1,67.29354047,8.942065491,574.41,1,8.733242666,10299,4.64,45.9897982277467
